,aid_type_general,aid_total_eur,aid_commit_usd,aid_delivered_usd,Year,Country Name,armed_forces,arms_exports,arms_imports,mil_exp_gdp_pct,mil_exp_usd
854,Military,0.0,72410047.0,72410047.0,2022,France,0.0,3123000000.0,133000000.0,1.93242353809568,53638748769.4262
855,Military,200000000.0,0.0,0.0,2022,France,0.0,3123000000.0,133000000.0,1.93242353809568,53638748769.4262
856,Military,0.0,76148022.0,76148022.0,2022,France,0.0,3123000000.0,133000000.0,1.93242353809568,53638748769.4262
857,Military,0.0,77550000.0,31020000.0,2022,France,0.0,3123000000.0,133000000.0,1.93242353809568,53638748769.4262
858,Military,46957477.0,20671285.0,20671285.0,2022,France,0.0,3123000000.0,133000000.0,1.93242353809568,53638748769.4262
859,Military,0.0,27231318.0,27231318.0,2022,France,0.0,3123000000.0,133000000.0,1.93242353809568,53638748769.4262
860,Humanitarian,4000000.0,34263.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
861,Humanitarian,2000000.0,0.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
862,Humanitarian,40000000.0,0.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
863,Financial,100000000.0,0.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
864,Military,0.0,20091706.0,20091706.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
865,Military,0.0,8531600.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
866,Military,0.0,0.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
867,Military,50412960.0,54289716.0,54289716.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
868,Military,0.0,0.0,0.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
869,Military,13040376.0,13960800.0,13960800.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
870,Military,49956030.0,54289716.0,54289716.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
871,Military,77481365.0,85680000.0,85680000.0,2023,France,0.0,2150000000.0,120000000.0,2.05638673841337,61301290832.7967
872,0,0.0,0.0,0.0,2020,Gabon,7000.0,0.0,0.0,1.72005326971719,263471597.129303
873,0,0.0,0.0,0.0,2021,Gabon,0.0,0.0,2000000.0,1.54092336488807,311454928.635429
874,0,0.0,0.0,0.0,2022,Gabon,0.0,0.0,0.0,1.31756018896149,277674768.990569
875,0,0.0,0.0,0.0,2023,Gabon,0.0,0.0,16000000.0,1.15321981179163,265129554.842578
876,0,0.0,0.0,0.0,2020,"Gambia, The",4000.0,0.0,0.0,0.809324910343592,14805015.9297537
877,0,0.0,0.0,0.0,2021,"Gambia, The",0.0,0.0,0.0,0.76855558144666,15874259.8668246
878,0,0.0,0.0,0.0,2022,"Gambia, The",0.0,0.0,1000000.0,0.693939998753325,15205180.5474474
879,0,0.0,0.0,0.0,2023,"Gambia, The",0.0,0.0,0.0,0.584305835814994,13785997.4477294
880,0,0.0,0.0,0.0,2020,Georgia,26000.0,0.0,0.0,1.8054778310535,287864077.669903
881,0,0.0,0.0,0.0,2021,Georgia,0.0,0.0,0.0,1.61153573028402,300489434.431324
882,0,0.0,0.0,0.0,2022,Georgia,0.0,0.0,2000000.0,1.4657331013201,360344170.697044
883,0,0.0,0.0,0.0,2023,Georgia,0.0,0.0,0.0,1.68114376621765,504612281.847663
884,0,0.0,0.0,0.0,2020,Germany,183000.0,1163000000.0,101000000.0,1.37427175481016,53318705117.9756
885,0,0.0,0.0,0.0,2021,Germany,0.0,813000000.0,235000000.0,1.32102724294738,56513126773.8884
886,Humanitarian,370000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
887,Humanitarian,125000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
888,Humanitarian,70000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
889,Humanitarian,6000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
890,Humanitarian,121500000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
891,Humanitarian,233000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
892,Humanitarian,51500000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
893,Humanitarian,2300000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
894,Humanitarian,2700000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
895,Humanitarian,12000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
896,Humanitarian,800000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
897,Humanitarian,1148000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
898,Humanitarian,40000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
899,Humanitarian,600000.0,3150000.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
900,Humanitarian,5000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
901,Humanitarian,50000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
902,Humanitarian,130000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
903,Humanitarian,2130000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
904,Military,1200000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
905,Military,160000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
906,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
907,Military,0.0,7756000.0,7756000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
908,Military,0.0,13340.0,667000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
909,Military,0.0,120000.0,36000000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
910,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
911,Military,0.0,7280000.0,7280000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
912,Military,0.0,12090000.0,12090000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
913,Military,0.0,993.0,993.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
914,Military,0.0,5625.0,5625.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
915,Military,0.0,1497000.0,1497000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
916,Military,0.0,555400.0,555400.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
917,Military,0.0,39200000.0,39200000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
918,Military,0.0,19354991.0,19354991.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
919,Military,0.0,9918000.0,9918000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
920,Military,0.0,3066000.0,3066000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
921,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
922,Military,0.0,144000.0,144000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
923,Military,0.0,79500.0,79500.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
924,Military,0.0,12080946.0,12080946.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
925,Military,0.0,7040000.0,7040000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
926,Military,0.0,207000.0,207000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
927,Military,0.0,3782000.0,3782000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
928,Military,0.0,96649.0,96649.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
929,Military,0.0,266592.0,266592.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
930,Military,0.0,14147820.0,14147820.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
931,Military,0.0,35719558.0,35719558.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
932,Military,0.0,4500000.0,4500000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
933,Military,0.0,7200000.0,7200000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
934,Military,0.0,159559667.0,159559667.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
935,Military,0.0,3040.0,3040.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
936,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
937,Military,0.0,3369104.0,3369104.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
938,Military,0.0,27500.0,27500.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
939,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
940,Military,0.0,300000.0,300000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
941,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
942,Military,0.0,7000.0,7000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
943,Military,0.0,1216590.0,1216590.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
944,Military,0.0,818960.0,818960.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
945,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
946,Military,0.0,33324000.0,33324000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
947,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
948,Military,0.0,96452350.0,96452350.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
949,Military,0.0,1625000.0,1625000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
950,Military,0.0,16500000.0,16500000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
951,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
952,Military,0.0,127.0,127.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
953,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
954,Military,0.0,33138158.0,33138158.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
955,Military,0.0,109000000.0,109000000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
956,Military,0.0,6000.0,6000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
957,Military,0.0,1500000.0,1500000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
958,Military,0.0,59500000.0,59500000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
959,Military,0.0,324000000.0,324000000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
960,Military,0.0,70000000.0,70000000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
961,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
962,Military,0.0,387800.0,387800.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
963,Military,0.0,876000.0,876000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
964,Military,0.0,1978.0,1978.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
965,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
966,Military,0.0,49500000.0,49500000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
967,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
968,Military,0.0,41336722.0,41336722.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
969,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
970,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
971,Military,0.0,200000.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
972,Military,0.0,1680000.0,1680000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
973,Military,0.0,25482046.0,25482046.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
974,Military,0.0,2802713.0,2802713.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
975,Military,0.0,27034667.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
976,Military,0.0,42679529.0,42679529.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
977,Military,0.0,2547170.0,2547170.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
978,Military,0.0,40455330.0,40455330.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
979,Military,0.0,3600000.0,3600000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
980,Military,0.0,2326800.0,2326800.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
981,Military,0.0,29650380.0,29650380.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
982,Military,0.0,3311000.0,3311000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
983,Military,0.0,11210853.0,11210853.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
984,Military,0.0,195000.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
985,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
986,Military,0.0,90000.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
987,Military,0.0,440000.0,4750152000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
988,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
989,Military,0.0,2044327.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
990,Military,0.0,835000.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
991,Military,0.0,1134600.0,-364206600.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
992,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
993,Military,0.0,1067760.0,1067760.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
994,Military,0.0,2974.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
995,Military,0.0,15791920.0,15791920.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
996,Military,0.0,2246069.0,2246069.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
997,Military,0.0,25000000.0,25000000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
998,Military,0.0,55115629.0,55115629.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
999,Military,0.0,29485651.0,29485651.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1000,Military,0.0,86842080.0,86842080.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1001,Military,0.0,478679000.0,319119333.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1002,Military,0.0,7920000.0,7920000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1003,Military,0.0,34800.0,34800.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1004,Military,0.0,36276246.0,13603592.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1005,Military,0.0,4065528.0,4065528.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1006,Military,0.0,15876889.0,11340635.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1007,Military,0.0,33771920.0,33771920.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1008,Military,0.0,7000.0,7000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1009,Military,0.0,6200795.0,6200795.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1010,Military,0.0,600000.0,600000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1011,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1012,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1013,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1014,Military,0.0,4731160.0,4731160.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1015,Military,0.0,8569000.0,8569000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1016,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1017,Military,0.0,175000000.0,101500000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1018,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1019,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1020,Military,0.0,17032260.0,17032260.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1021,Military,0.0,3291600.0,3291600.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1022,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1023,Military,0.0,2468700.0,1645800.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1024,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1025,Military,0.0,8334564.0,8334564.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1026,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1027,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1028,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1029,Military,0.0,657043.0,657043.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1030,Military,0.0,216000000.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1031,Military,0.0,8400000.0,8400000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1032,Military,0.0,15000.0,15000.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1033,Military,0.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1034,Humanitarian,26300000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1035,Financial,150000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1036,Financial,150000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1037,Financial,1000000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1038,Financial,107000000.0,0.0,0.0,2022,Germany,0.0,1489000000.0,284000000.0,1.37713842050552,56153121239.9135
1039,Humanitarian,52000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1040,Humanitarian,9000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1041,Humanitarian,55000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1042,Humanitarian,48000000.0,15000000.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1043,Humanitarian,48000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1044,Humanitarian,25000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1045,Humanitarian,111480000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1046,Humanitarian,19500000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1047,Humanitarian,25740000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1048,Humanitarian,5300000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1049,Humanitarian,136000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1050,Humanitarian,3500000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1051,Humanitarian,345946000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1052,Humanitarian,5520000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1053,Humanitarian,600000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1054,Humanitarian,900000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1055,Humanitarian,1000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1056,Humanitarian,21095000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1057,Humanitarian,690000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1058,Humanitarian,2045000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1059,Humanitarian,20000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1060,Humanitarian,23500000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1061,Humanitarian,30000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1062,Humanitarian,33200000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1063,Humanitarian,4750000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1064,Humanitarian,5300000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1065,Humanitarian,408000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1066,Military,270000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1067,Military,1880000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1068,Military,2320000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1069,Military,550000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1070,Military,7100000000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1071,Military,306722000.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1072,Military,0.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1073,Military,0.0,466536.0,466536.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1074,Military,0.0,94550.0,94550.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1075,Military,0.0,2000000.0,2000000.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1076,Military,0.0,3094000.0,3094000.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1077,Military,0.0,3782000.0,3782000.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1078,Military,0.0,61200000.0,61200000.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1079,Military,0.0,600.0,600.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1080,Military,0.0,400000000.0,400000000.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1081,Military,0.0,37990397.0,37990397.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1082,Military,0.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1083,Military,0.0,140000000.0,140000000.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
1084,Military,0.0,0.0,0.0,2023,Germany,0.0,2472000000.0,200000000.0,1.51965192096975,66826634284.2079
