Country Name,aid_type_general,aid_type_specific,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,Year,Country Code,"Armed forces personnel, total",Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),Military expenditure (% of GDP),Military expenditure (current USD)
United Kingdom,Military,Weapons and equipment,GBP,Allocation,300000000,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,44000000,41593798.742732905,37032891.11530572,57369827.36167521,63542764.64871891,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,40846977.38664386,38659549.77053643,34420392.95507132,53322652.97367835,59060118.25678285,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,48574044.62109192,45972818.93860229,40931736.20777733,63409757.357110135,70232585.20151779,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,230357696.16488564,226308921.78794608,201493345.45836636,312145179.46980524,345731695.3429087,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Funding for Weapon Acquisition Program,GBP,Allocation,250000000,,,,250000000,295862098.41865575,279141446.36474663,432434414.52009976,451987946.6786474,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,40846977.38664386,40329012.59015982,35906793.25244656,55625323.00247112,61610553.32748315,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,GBP,Allocation,54000000,,,,54000000,63906213.25842964,60294552.414785266,93405833.53634155,97629396.48258784,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,GBP,Allocation,54000000,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,No value available,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,48000000,47391330.47726162,42194702.92264498,65366293.296200044,72399642.49315962,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,291722851.9360919,296898787.4642181,264342781.87562007,409508933.9174348,453571694.49748737,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Equipment,GBP,Allocation,10000000,,,,10000000,11486639.124258634,10837471.498218983,16788963.81473526,17548116.030278597,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,194000000,190172349.26123303,169319276.33956715,262302438.72561213,290525924.4663673,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,GBP,Allocation,50000000,,,,50000000,57542636.478055865,54290613.29578034,84104778.70713967,87907772.73332663,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,25692308.906639725,25185395.581035968,22423727.585385844,34737913.82836786,38475679.36482984,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Equipment,USD,Allocation,1000,,,,1000,944.3932273514265,799.6829542499577,799.6829542499577,944.3932273514265,,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,GBP,Commitment,2300000000,2300000000,2629684775.6322803,2481068091.103158,,,,,,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,921422662.4510639,855625092.813691,782217839.2301861,997281186.8366776,1095811467.8095858,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Equipment,GBP,Allocation,28000000,,,,28000000,31741598.653249316,28515484.35049804,36355545.28425789,40651925.829404965,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,GBP,Allocation,20000000,,,,20000000,22672570.466606654,20368203.1074986,25968246.63161278,29037089.878146403,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Funding for Weapon Acquisition Program,GBP,Allocation,250000000,,,,250000000,282326369.282891,253631622.43232128,323365222.26027024,361579476.4829337,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,400000000,364706537.8712283,333417009.8595657,425086842.3449938,467084953.37623894,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Funding for Weapon Acquisition Program,GBP,Allocation,250000000,,,,250000000,291169516.77506995,261575980.7703208,333493806.2871612,372905023.75223446,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Funding for Weapon Acquisition Program,GBP,Allocation,60000000,,,,60000000,69880684.02601679,62778235.38487699,80038513.50891867,89497205.70053627,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Equipment,GBP,Allocation,50000000,,,,50000000,58237306.48575016,52318253.40150497,66702659.06594965,74585363.18934551,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,40002500,36174699.96253569,33071138.13883484,42163732.708519086,46329462.981456995,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons and equipment,USD,Allocation,Not given,,,,,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Military,Weapons,USD,Allocation,Not given,,,,No value available,,,,,,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Financial,Grant,GBP,Allocation,39333333.333333336,39333333.333333336,46944294.42824932,43735371.50988709,39333333.333333336,46944294.42824932,43735371.50988709,43735371.50988709,46944294.42824932,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Grant,GBP,Allocation,39333333.333333336,39333333.333333336,46944294.42824932,43735371.50988709,39333333.333333336,46944294.42824932,43735371.50988709,43735371.50988709,46944294.42824932,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Grant,GBP,Allocation,39333333.333333336,39333333.333333336,46944294.42824932,43735371.50988709,39333333.333333336,46944294.42824932,43735371.50988709,43735371.50988709,46944294.42824932,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Loan,GBP,Allocation,500000000,500000000,596749505.4438473,555958112.413819,500000000,596749505.4438473,555958112.413819,555958112.413819,596749505.4438473,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Grant,GBP,Allocation,74000000,74000000,88476253.84679365,82428373.43538924,74000000,88476253.84679365,82428373.43538924,82428373.43538924,88476253.84679365,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Grant,GBP,Allocation,29100000,29100000,34792689.01272561,32414400.904997654,29100000,34792689.01272561,32414400.904997654,32414400.904997654,34792689.01272561,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Guarantee,GBP,Allocation,730000000,730000000,872631641.8624113,812982056.9881461,730000000,872631641.8624113,812982056.9881461,812982056.9881461,872631641.8624113,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Grant,GBP,Allocation,320000000,320000000,382523459.4465365,356375696.21398187,320000000,382523459.4465365,356375696.21398187,356375696.21398187,382523459.4465365,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Grant,USD,Allocation,50000000,50000000,47265680.38946921,39520815.869437836,50000000,47265680.38946921,39520815.869437836,39520815.869437836,47265680.38946921,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Guarantee,USD,Allocation,500000000,500000000,504858111.92245376,422133021.6146583,500000000,504858111.92245376,422133021.6146583,422133021.6146583,504858111.92245376,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Guarantee,USD,Allocation,500000000,500000000,472196613.67571324,394823374.3696989,500000000,472196613.67571324,394823374.3696989,394823374.3696989,472196613.67571324,.,2022,GBR,0.0,1711000000.0,862000000.0,2.07392558799882,64081634276.6912
United Kingdom,Financial,Guarantee,USD,Commitment,1000000000,1000000000,922520830.1010159,742796834.1716098,,,,,,.,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Financial,Guarantee,USD,Commitment,1000000000,1000000000,922520830.1010159,742796834.1716098,,,,,,.,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Financial,Guarantee,USD,Commitment,1000000000,1000000000,922520830.1010159,742796834.1716098,,,,,,.,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Financial,Guarantee,GBP,Allocation,192000000,192000000,223536307.94556162,199210484.671234,192000000,223536307.94556162,199210484.671234,199210484.671234,223536307.94556162,.,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Financial,Grant,GBP,Allocation,20000000,20000000,22977809.180783663,20477302.07972208,20000000,22977809.180783663,20477302.07972208,20477302.07972208,22977809.180783663,.,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United Kingdom,Financial,Grant,GBP,Allocation,16000000,16000000,18382247.34462693,16381841.663777662,16000000,18382247.34462693,16381841.663777662,16381841.663777662,18382247.34462693,.,2023,GBR,0.0,1320000000.0,472000000.0,2.26487905161201,74942843459.5794
United States,Humanitarian,Assistance,USD,Allocation,54000000,54000000,47611070.4555674,39809610.976012476,54000000,47611070.4555674,39809610.976012476,39809610.976012476,47611070.4555674,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,30000000,30000000,27225808.48813902,22764639.27505526,30000000,27225808.48813902,22764639.27505526,22764639.27505526,27225808.48813902,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,178354690,178354690,161861687.7633801,135339339.36214352,178354690,161861687.7633801,135339339.36214352,135339339.36214352,161861687.7633801,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,2000000,2000000,1890627.2155787684,1580832.6347775136,2000000,1890627.2155787684,1580832.6347775136,1580832.6347775136,1890627.2155787684,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,386831196,386831196,365676793.4962424,305757689.3934084,386831196,365676793.4962424,305757689.3934084,305757689.3934084,365676793.4962424,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,225455382,225455382,213381849.0156939,178417504.94949612,225455382,213381849.0156939,178417504.94949612,178417504.94949612,213381849.0156939,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,390009757,390009757,383154932.7975224,320371894.0208355,390009757,383154932.7975224,320371894.0208355,320371894.0208355,383154932.7975224,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,11815444,11815444,11665616.902907873,9754111.097614544,11815444,11665616.902907873,9754111.097614544,9754111.097614544,11665616.902907873,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,752523,752523,759834.6819164413,635329.615649055,752523,759834.6819164413,635329.615649055,635329.615649055,759834.6819164413,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,35000000,35000000,35340067.834571764,29549311.51302608,35000000,35340067.834571764,29549311.51302608,29549311.51302608,35340067.834571764,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,152500000,152500000,144019967.17109254,120421129.18275817,152500000,144019967.17109254,120421129.18275817,120421129.18275817,144019967.17109254,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Budgetary appropriations,USD,Commitment,1113322531,1113322531,1051414258.1341486,879131516.9024674,,,,,,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,25000000,,,,25000000,24506746.03881869,20491117.228792,20491117.228792,24506746.03881869,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,374416028,,,,374416028,353595961.05502206,295656399.1861193,295656399.1861193,353595961.05502206,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Humanitarian,Assistance,USD,Allocation,599722,,,,599722,559697.9962856156,450658.55010300956,450658.55010300956,559697.9962856156,,2023,USA,0.0,11102000000.0,792000000.0,3.36183648558074,916014700000.0
United States,Humanitarian,Assistance,USD,Allocation,98600000,,,,98600000,90960553.84796017,73239767.84932072,73239767.84932072,90960553.84796017,,2023,USA,0.0,11102000000.0,792000000.0,3.36183648558074,916014700000.0
United States,Humanitarian,Assistance,USD,Allocation,500056453,,,,500056453,452206540.8813156,364108403.84119576,364108403.84119576,452206540.8813156,,2023,USA,0.0,11102000000.0,792000000.0,3.36183648558074,916014700000.0
United States,Humanitarian,Assistance,USD,Allocation,114439236,,,,114439236,107114635.22909611,86246737.57546167,86246737.57546167,107114635.22909611,,2023,USA,0.0,11102000000.0,792000000.0,3.36183648558074,916014700000.0
United States,Humanitarian,Assistance,USD,Allocation,211092,,,,211092,197581.20877161706,159088.76155271914,159088.76155271914,197581.20877161706,,2023,USA,0.0,11102000000.0,792000000.0,3.36183648558074,916014700000.0
United States,Humanitarian,Assistance,USD,Allocation,126300000,126300000,119276864.61448517,99732384.36578594,126300000,119276864.61448517,99732384.36578594,99732384.36578594,119276864.61448517,.,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Budgetary appropriations,USD,Commitment,9025000000,9025000000,8190430720.181822,6812641100.706395,,,,,,6812641100.706395,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,350000000,,,,350000000,308590271.4712702,256679390.6849199,256679390.6849199,308590271.4712702,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,200000000,,,,200000000,181505389.9209268,150972655.97133288,150972655.97133288,181505389.9209268,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,800000000,726021559.6837072,603890623.8853315,603890623.8853315,726021559.6837072,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,100000000,,,,100000000,92432232.5789566,76883334.73669544,76883334.73669544,92432232.5789566,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,800000000,739457860.6316528,615066677.8935635,615066677.8935635,739457860.6316528,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,800000000,739457860.6316528,615066677.8935635,615066677.8935635,739457860.6316528,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,800000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,150000000,,,,150000000,141797041.16840762,117944023.16866258,117944023.16866258,141797041.16840762,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,150000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,150000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,150000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,150000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,100000000,,,,100000000,94531360.77893841,78629348.77910839,78629348.77910839,94531360.77893841,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,100000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,100000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,100000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,100000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,700000000,662513766.519824,551066075.7382681,551066075.7382681,662513766.519824,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
United States,Military,Weapons and Equipment,USD,Allocation,700000000,,,,,,,,,,2022,USA,0.0,15351000000.0,733000000.0,3.34325893120951,860692200000.0
