Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Belgium,BEL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.890622089331435,0.914614683744117,0.899410977586311,0.928186146821759,0.802489500762365,0.799533418227936,0.860653339162825,0.823581981884575,0.815985447841059,0.822250966689485,0.729071629206606,0.697136906837326,0.624331436613073,0.755004471639817,0.75434465405373,0.727807283839235,0.675842258416885,0.635257800519125,0.618437081880088,0.50522627433126,0.468319000170156,..,..,..,..
Belgium,BEL,"Armed forces personnel, total",MS.MIL.TOTL.P1,39300,39400,39200,40800,36000,37000,40000,39000,39000,39482,35736,34050,30700,37500,37600,36350,33800,32000,31500,26000,24000,..,..,..,..
Belgium,BEL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.34121027642881,1.27650416647228,1.21571220776463,1.21498815616525,1.14927213880449,1.09664118158572,1.05612306878486,1.09801876439276,1.22191451658895,1.1677684366565,1.09048821653131,1.05221776971326,1.0417564900031,1.00895947872124,0.970959791148112,0.909284202068915,0.89470623618152,0.883563446003045,0.891358084802809,0.888429380863306,1.01248470692312,1.03872662668212,1.18239642570098,1.21461599569106,..
Belgium,BEL,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.73463038706315,2.59930895523532,2.45226012730633,2.39228116618482,2.34513757958303,2.11453306134634,2.16466316605627,2.26102797969689,2.40650843509762,2.13561075511734,2.02398110950964,1.90259081312191,1.84454979780103,1.79797704903161,1.74633706581455,1.69264376750606,1.68438746164385,1.69817024455759,1.70545569483377,1.7117751712701,1.72189781560744,1.89472020915183,2.22658029080478,2.2165166871208,..
Bosnia and Herzegovina,BIH,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.40986696127673,1.37224564569304,1.12009702981947,1.0588053746763,1.35749216896705,0.683457314388656,0.514269257669469,0.518448709293135,0.525408768021521,0.628884074136615,0.640504313124676,0.651195978509915,0.661787089857451,0.672687971442153,0.682527301092044,0.692187053992568,0.702834296439442,0.747793668770913,0.725251817791878,0.77325765718395,0.791177934478959,..,..,..,..
Bosnia and Herzegovina,BIH,"Armed forces personnel, total",MS.MIL.TOTL.P1,76000,24000,19800,18800,24000,12000,9000,9000,9000,10577,10577,10550,10500,10500,10500,10500,10500,11000,10500,11000,11000,..,..,..,..
Bosnia and Herzegovina,BIH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,3.9043729051368,2.41669769045157,1.8896028081156,1.54421965764078,1.38653346855639,1.23615289583956,1.2206120604463,1.37658621151299,1.28034144398166,1.13643026444417,1.14557192089501,1.08705579799922,1.02582688734534,0.988857622509173,0.922772270069199,0.852593562264982,0.84004735664614,0.807324224885322,0.827298283159884,0.742576774905168,0.679097727316253,0.80838231949892,..
Bosnia and Herzegovina,BIH,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,..,..,7.55265379975875,5.03363009764503,4.3206305688828,3.4676844783715,3.13458070333634,2.73448445011282,2.52301960149036,2.81081103334706,2.63004535147392,2.4500698610997,2.44406476283459,2.44478038128832,2.22141047965807,2.31651145841769,2.22585478600462,2.13250491545419,2.07818513119534,2.0226843100189,1.82285387982996,1.86082276047674,1.75090456806875,1.93108540487325,..
Bulgaria,BGR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.30673032945843,3.18464594348212,3.00821147726685,2.54490484600781,2.51533243077287,2.5644700220997,2.19205179555347,2.14240907330238,2.10504866451503,1.87198934730153,1.90734366002063,1.41629190824225,1.40854004080299,1.41872774614551,1.43753441876806,1.45112678614379,0.990564947989011,0.958184814687057,1.16148691700508,1.15505235508932,1.18452384382469,..,..,..,..
Bulgaria,BGR,"Armed forces personnel, total",MS.MIL.TOTL.P1,113800,111300,102400,85000,85000,85000,75000,75000,75000,65315,65315,47300,47300,47300,47300,47300,31300,31000,36950,37000,37000,..,..,..,..
Bulgaria,BGR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.65245576158903,2.86251954387639,2.77967655484011,2.69120147161229,2.3737116819405,2.23535026726367,2.08176190777138,2.22853990097534,2.13186398257533,1.73951150062383,1.64246152423714,1.31400025609446,1.32981896505284,1.45404283053363,1.30960223173333,1.24593360652028,1.24384580804927,1.22220854798635,1.44929413825753,3.13356898891163,1.59346116571228,1.51749089579214,1.59228669627303,1.84737280288254,..
Bulgaria,BGR,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,7.14354112802835,7.84747412191454,7.92534940162357,7.52499427611997,6.85834502103787,6.56792900887389,6.40532629283132,6.72976315038524,6.37285075300587,5.15092660030752,4.75325578699231,4.11217837441654,4.08945449132991,4.09940017137961,3.53182488302032,3.33762000179442,3.80091657853412,3.81598151301387,4.22210442618606,8.7362446426503,4.21431550297417,3.93066815767403,4.22477310818075,5.01929385920541,..
Canada,CAN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.423181107366731,0.401704051680654,0.363594917249988,0.355213935088805,0.404446496171772,0.400993447145816,0.355941099089386,0.349928261972481,0.344464265492388,0.350562560577815,0.346990828984857,0.343753997709876,0.341400277030807,0.336148005813467,0.358257746647573,0.342536207092012,0.339922337565845,0.357224065371607,0.355052684129635,0.34616324914595,0.351128167486965,..,..,..,..
Canada,CAN,"Armed forces personnel, total",MS.MIL.TOTL.P1,68500,66100,61600,61600,71000,71000,64000,64000,64000,65722,65700,65700,66000,65700,70200,67500,67500,72000,72400,72000,72000,..,..,..,..
