source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_sub_activity_value,tot_sub_activity_value_EUR,item_value_estimate_USD,item_value_estimate_deliv_USD
48333333.0,48333333.0,340400.0,48333333.0,340400.0,,
48333333.0,48333333.0,340400.0,48333333.0,340400.0,,
50000000.0,50000000.0,348707.0,50000000.0,348707.0,,
50000000.0,50000000.0,348707.0,50000000.0,348707.0,,
100000000.0,100000000.0,697414.0,100000000.0,697414.0,,
295000000.0,295000000.0,2130523.0,295000000.0,2130523.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
60000000.0,60000000.0,402326.0,60000000.0,402326.0,,
107500000.0,107500000.0,720833.0,107500000.0,720833.0,,
107500000.0,107500000.0,720833.0,107500000.0,720833.0,,
107500000.0,107500000.0,720833.0,107500000.0,720833.0,,
107500000.0,107500000.0,720833.0,107500000.0,720833.0,,
107500000.0,107500000.0,720833.0,107500000.0,720833.0,,
107500000.0,107500000.0,720833.0,107500000.0,720833.0,,
552842.0,552842.0,552842.0,552842.0,552842.0,,
1000000000.0,1000000000.0,6642195.0,,,,
667000.0,,,667000.0,667000.0,,
10000000.0,,,10000000.0,66952.0,,
2928187.0,2928187.0,2928187.0,2928187.0,2928187.0,,
200000.0,200000.0,200000.0,200000.0,200000.0,,
,,,,,,
,710820.0,671294.0,710820.0,671294.0,710820.0,710820.0
493933684.0,493933684.0,3312036.0,493933684.0,3312036.0,,
527900000.0,527900000.0,3539795.0,527900000.0,3539795.0,,
1100000000.0,1100000000.0,7310295.0,1100000000.0,7310295.0,9466763.0,
60000000.0,60000000.0,398743.0,60000000.0,398743.0,3500000.0,3500000.0
,,,,,,
750000000.0,750000000.0,4981647.0,,,,
340000.0,,,340000.0,340000.0,,
2000000.0,,,2000000.0,2000000.0,,
75000000.0,,,75000000.0,503221.0,,
3600000000.0,3600000000.0,24759285.0,,,,
600000000.0,,,600000000.0,4126547.0,,
400000000.0,,,400000000.0,2751032.0,,
300000000.0,,,300000000.0,2063274.0,,
200000000.0,,,200000000.0,1375516.0,,
400000000.0,,,400000000.0,2734949.0,,
400000000.0,,,400000000.0,2734949.0,,
493933684.0,,,493933684.0,3406404.0,,
1000000.0,,,1000000.0,1000000.0,,
1000000.0,,,,,,
1000000.0,,,,,,
1000000.0,,,,,,
130000000.0,130000000.0,929690.0,130000000.0,929690.0,,
130000000.0,130000000.0,938875.0,130000000.0,938875.0,,
1000000.0,1000000.0,928591.0,1000000.0,928591.0,,
1500000.0,1500000.0,1399894.0,1500000.0,1399894.0,,
600000.0,600000.0,559957.0,600000.0,559957.0,,
400000.0,400000.0,369008.0,400000.0,369008.0,,
3500000.0,3500000.0,3228823.0,3500000.0,3228823.0,,
3000000.0,3000000.0,2788363.0,3000000.0,2788363.0,,
2000000.0,2000000.0,1783493.0,2000000.0,1783493.0,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
,200000.0,181505.0,200000.0,181505.0,200000.0,
,8267485.0,7502965.0,8267485.0,7502965.0,600000.0,
,,,,,200000.0,
,,,,,150000.0,
,,,,,7302500.0,
,,,,,14985.0,
,18000000.0,16637802.0,18000000.0,16637802.0,18000000.0,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,
6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
,,,,,,
160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
660000.0,660000.0,660000.0,660000.0,660000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,,
45000000.0,,,,,,
13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,,
21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,
,,,,,,
,8950403.0,8460938.0,8950403.0,8460938.0,8950403.0,8950403.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,163311883.0,166209468.0,163311883.0,166209468.0,27231318.0,
,,,,,82673443.0,82673443.0
,,,,,52043619.0,52043619.0
,,,,,1363502.0,624938.0
,341770000.0,317364658.0,341770000.0,317364658.0,341770000.0,341770000.0
,,,,,,
,,,,,,
,,,,,,
,52043619.0,47451620.0,52043619.0,47451620.0,52043619.0,
,,,,,,
366184245.0,366184245.0,366184245.0,366184245.0,366184245.0,,
,,,,,,
,341770000.0,317659634.0,341770000.0,317659634.0,341770000.0,
,22725032.0,20149793.0,22725032.0,20149793.0,22725032.0,
,341770000.0,303040040.0,341770000.0,303040040.0,341770000.0,
110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,,
200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
59300000.0,59300000.0,52284009.0,59300000.0,52284009.0,,
53870000.0,53870000.0,48888477.0,53870000.0,48888477.0,,
4500000.0,4500000.0,4159450.0,4500000.0,4159450.0,,
94900000.0,94900000.0,87767274.0,94900000.0,87767274.0,,
70000000.0,70000000.0,65384959.0,70000000.0,65384959.0,,
108000.0,108000.0,99883.0,108000.0,99883.0,,
0.0,0.0,0.0,0.0,0.0,,
71600000.0,71600000.0,66150492.0,71600000.0,66150492.0,,
0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,,,,
0.0,0.0,0.0,,,,
0.0,0.0,0.0,,,,
0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,,
2300000.0,2300000.0,2125941.0,2300000.0,2125941.0,,
,,,,,,
,,,,,,
1660000.0,1660000.0,1569221.0,1660000.0,1569221.0,,
,,,,,,
2570000.0,2570000.0,2519293.0,2570000.0,2519293.0,,
495370370.0,495370370.0,467824422.0,495370370.0,467824422.0,,
2570000.0,2570000.0,2386480.0,2570000.0,2386480.0,,
22440000000.0,22440000000.0,156912104.0,22440000000.0,156912104.0,,
,,,,,,
400000000.0,400000000.0,373628337.0,400000000.0,373628337.0,,
5000000.0,5000000.0,4612604.0,5000000.0,4612604.0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1000000000.0,1000000000.0,917174331.0,,,,
15800000000.0,15800000000.0,97907298.0,15800000000.0,97907298.0,,
,,,,,,
136000000.0,136000000.0,844430.0,136000000.0,844430.0,,
10000000.0,10000000.0,9407211.0,10000000.0,9407211.0,,
8800000000.0,8800000000.0,55665551.0,8800000000.0,55665551.0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30000000.0,30000000.0,28022125.0,30000000.0,28022125.0,,
37000000.0,37000000.0,33928966.0,37000000.0,33928966.0,,
100000000.0,100000000.0,90752695.0,100000000.0,90752695.0,,
200000000.0,200000000.0,184864465.0,200000000.0,184864465.0,,
300000000.0,300000000.0,283594082.0,300000000.0,283594082.0,,
550000.0,550000.0,513294.0,550000.0,513294.0,,
5500000000.0,5500000000.0,5132943230.0,,,,
471000000.0,,,471000000.0,429441948.0,,
1500000000.0,,,1500000000.0,1356466469.0,,
70000000.0,,,70000000.0,65519700.0,,
230000000.0,,,230000000.0,212800855.0,,
1200000000.0,,,1200000000.0,1100609197.0,,
1086000000.0,,,1086000000.0,996051323.0,,
984000000.0,,,984000000.0,905060613.0,,
470000000.0,470000000.0,430989567.0,470000000.0,430989567.0,,
23000000.0,23000000.0,21465035.0,23000000.0,21465035.0,,
4500000000.0,4500000000.0,4127284488.0,,,,
2000000000.0,2000000000.0,1849757640.0,2000000000.0,1849757640.0,,
471900000000.0,471900000000.0,2891598042.0,,,,
471900000000.0,,,471900000000.0,2833837100.0,,
1312000000.0,1312000000.0,1252057736.0,1312000000.0,1252057736.0,,
560000.0,560000.0,560000.0,560000.0,560000.0,,
167417.0,167417.0,167417.0,167417.0,167417.0,176695.0,176695.0
167417.0,,,,,6308.0,6308.0
29996.0,29996.0,29996.0,29996.0,29996.0,,
24000.0,24000.0,24000.0,24000.0,24000.0,,
365000.0,365000.0,365000.0,365000.0,365000.0,,
1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,,
559640.0,559640.0,559640.0,559640.0,559640.0,,
,1579641.0,1491802.0,1579641.0,1491802.0,1579641.0,
185000.0,185000.0,185000.0,185000.0,185000.0,,
18500.0,18500.0,18500.0,18500.0,18500.0,21085.0,
,220182.0,200755.0,220182.0,200755.0,131779.0,
,,,,,12000.0,
,,,,,66648.0,
,,,,,9003.0,
,,,,,752.0,
56782.0,56782.0,56782.0,56782.0,56782.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
477354.0,477354.0,477354.0,477354.0,477354.0,,
336309.0,336309.0,336309.0,336309.0,336309.0,,
27889.0,27889.0,27889.0,27889.0,27889.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,916800.0,
2000000.0,,,,,,
2000000.0,,,,,,
2000000.0,,,,,642743.0,
5000000.0,5000000.0,5000000.0,,,,
2400000.0,,,2400000.0,2400000.0,,
400000.0,,,400000.0,400000.0,,
100000.0,,,100000.0,100000.0,,
100000.0,,,100000.0,100000.0,,
2000000.0,,,2000000.0,2000000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
300000.0,300000.0,300000.0,300000.0,300000.0,,
250000.0,250000.0,250000.0,250000.0,250000.0,,
150000.0,150000.0,150000.0,150000.0,150000.0,,
150000.0,150000.0,150000.0,150000.0,150000.0,,
57000.0,57000.0,57000.0,57000.0,57000.0,,
50000.0,50000.0,50000.0,50000.0,50000.0,,
29000.0,29000.0,29000.0,29000.0,29000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
100000.0,100000.0,100000.0,100000.0,100000.0,,
,47441.0,43080.0,47441.0,43080.0,47441.0,
5000000.0,5000000.0,5000000.0,,,,
4600000.0,,,4600000.0,4600000.0,,
300000.0,,,300000.0,300000.0,,
100000.0,,,100000.0,100000.0,,
700000.0,700000.0,700000.0,700000.0,700000.0,,
700000.0,700000.0,700000.0,700000.0,700000.0,,
5000000.0,5000000.0,5000000.0,,,,
98755.0,98755.0,98755.0,98755.0,98755.0,81703.0,
200000.0,200000.0,200000.0,200000.0,200000.0,125000000.0,125000000.0
218800000.0,218800000.0,218800000.0,218800000.0,218800000.0,32417965.0,32417965.0
218800000.0,,,,,139646620.0,139646620.0
218800000.0,,,,,12468448.0,12468448.0
218800000.0,,,,,59848552.0,59848552.0
218800000.0,,,,,,
218800000.0,,,,,,
30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,
,38100000.0,37616869.0,38100000.0,37616869.0,36800000.0,36800000.0
,,,,,1300000.0,1300000.0
,10408724.0,10276735.0,10408724.0,10276735.0,10408724.0,10408724.0
76565547.0,76565547.0,76565547.0,76565547.0,76565547.0,2380000.0,
76565547.0,,,,,,
76565547.0,,,,,106000.0,
76565547.0,,,,,,
76565547.0,,,,,120000.0,
76565547.0,,,,,,
,,,,,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,15000000.0,15000000.0
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,,
22000000.0,,,,,,
100000.0,100000.0,100000.0,100000.0,100000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,15000000.0,15000000.0
20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,
40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,,
40000000.0,,,,,,
40000000.0,,,,,,
,66198846.0,66198846.0,66198846.0,66198846.0,66198846.0,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
20000000.0,20000000.0,20000000.0,,,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,
250000.0,250000.0,250000.0,250000.0,250000.0,,
29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
10000000.0,,,,,,
61000000.0,61000000.0,61000000.0,61000000.0,61000000.0,6993000.0,6993000.0
15500000.0,15500000.0,15500000.0,15500000.0,15500000.0,1136252.0,1136252.0
15500000.0,,,,,3500000.0,3500000.0
15500000.0,,,,,325400.0,325400.0
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
2000000.0,,,,,,
2000000.0,,,,,,
,1136252.0,1116281.0,1136252.0,1116281.0,1136252.0,1136252.0
,,,,,,
,568126.0,558140.0,568126.0,558140.0,568126.0,568126.0
,,,,,,
,5251884.0,5302912.0,5251884.0,5302912.0,2625942.0,2625942.0
,,,,,2625942.0,2625942.0
84980208.0,84980208.0,80699224.0,84980208.0,80699224.0,,
,,,,,,
,8892751.0,9050532.0,8892751.0,9050532.0,3129000.0,3129000.0
,,,,,681751.0,681751.0
,,,,,4662000.0,4662000.0
,,,,,420000.0,420000.0
,,,,,,
,,,,,,
,,,,,,
53279126.0,53279126.0,53279126.0,53279126.0,53279126.0,,
,,,,,,
57569015.0,57569015.0,57569015.0,57569015.0,57569015.0,,
85000000.0,85000000.0,85000000.0,85000000.0,85000000.0,5937820.0,5937820.0
85000000.0,,,,,9083874.0,9083874.0
85000000.0,,,,,,
40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,,
40000000.0,,,,,,
40000000.0,,,,,,
40000000.0,,,,,,
,92620375.0,87954508.0,92620375.0,87954508.0,44405455.0,44405455.0
,,,,,3214920.0,3214920.0
,,,,,,
,,,,,,
,,,,,,
,,,,,45000000.0,45000000.0
,147522.0,137796.0,147522.0,137796.0,,
,,,,,147522.0,147522.0
,,,,,,
41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,,
6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,
,24237302.0,22359416.0,24237302.0,22359416.0,11169177.0,11169177.0
,,,,,568126.0,568126.0
,,,,,12500000.0,12500000.0
,,,,,,
27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,,
41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,2896008.0,
41000000.0,,,,,1071640.0,
41000000.0,,,,,2500000.0,2500000.0
41000000.0,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
200000000.0,200000000.0,200000000.0,,,,
22300000.0,,,22300000.0,22300000.0,,
22300000.0,,,,,,
22300000.0,,,,,,
22300000.0,,,,,,
22300000.0,,,,,,
15000000.0,,,15000000.0,15000000.0,,
2000000.0,,,2000000.0,2000000.0,18000000000.0,18000000000.0
35000000.0,,,35000000.0,35000000.0,,
24484776.0,,,24484776.0,24484776.0,,
24484776.0,,,,,,
24484776.0,,,,,,
24484776.0,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
13500000.0,,,13500000.0,13500000.0,,
16000000.0,,,16000000.0,16000000.0,,
,,,795376.0,739266.0,795376.0,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2000000.0,,,2000000.0,2000000.0,,
2000000.0,,,,,,
2000000.0,,,,,,
2000000.0,,,2000000.0,2000000.0,,
2000000.0,,,,,,
2000000.0,,,,,,
2000000.0,,,2000000.0,2000000.0,,
2000000.0,,,,,,
2000000.0,,,,,,
32000000.0,,,32000000.0,32000000.0,,
32000000.0,,,,,,
4000000.0,,,4000000.0,4000000.0,,
4000000.0,,,,,,
4000000.0,,,,,,
10000000.0,,,10000000.0,10000000.0,,
22000000.0,,,22000000.0,22000000.0,,
22000000.0,,,,,,
16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,,
16000000.0,,,,,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,27000000.0,27000000.0
18000000.0,,,,,,
18000000.0,,,,,,
13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,,
13000000.0,,,,,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
1000000.0,,,,,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
1000000.0,,,1000000.0,1000000.0,,
20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,
7000000.0,,,7000000.0,7000000.0,,
7000000.0,,,,,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,,
30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,
13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,,
1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
34200000.0,34200000.0,34200000.0,34200000.0,34200000.0,,
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
50000.0,50000.0,50000.0,50000.0,50000.0,,
,138000.0,127308.0,138000.0,127308.0,48000.0,
,138000.0,127308.0,,,90000.0,
6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,
800000.0,800000.0,800000.0,800000.0,800000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,,
1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,,
10000000.0,,,10000000.0,10000000.0,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,,
250000.0,250000.0,250000.0,250000.0,250000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
20000.0,20000.0,20000.0,20000.0,20000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,1050.0,1050.0
50000000.0,,,,,4353816.0,4353816.0
50000000.0,,,,,245000.0,245000.0
50000000.0,,,,,2500000.0,2500000.0
50000000.0,,,,,1388800.0,1388800.0
50000000.0,,,,,7000000.0,7000000.0
50000000.0,,,,,9400.0,9400.0
50000000.0,,,,,2596000.0,2596000.0
50000000.0,,,,,,
50000000.0,,,,,53700.0,53700.0
50000000.0,,,,,1800.0,1800.0
50000000.0,,,,,17600.0,17600.0
50000000.0,,,,,1090400.0,1090400.0
50000000.0,,,,,5250000.0,5250000.0
50000000.0,,,,,7132076.0,7132076.0
50000000.0,,,,,100000.0,100000.0
50000000.0,,,,,200000.0,200000.0
50000000.0,,,,,399888.0,399888.0
50000000.0,,,,,,
50000000.0,,,,,,
50000000.0,,,,,106000.0,106000.0
,600000.0,529012.0,600000.0,529012.0,600000.0,600000.0
21447921.0,21447921.0,21447921.0,21447921.0,21447921.0,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,,
13200000.0,13200000.0,13200000.0,13200000.0,13200000.0,6599029.0,
13200000.0,,,13200000.0,13200000.0,6599029.0,
8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
,757501.0,685017.0,757501.0,685017.0,757501.0,189375.0
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
69500000.0,69500000.0,69500000.0,,,,
2000000.0,,,2000000.0,2000000.0,,
,,,27267791.0,25080289.0,4653600.0,
,,,,,21200000.0,
,,,,,1380000.0,
,,,,,34191.0,
,,,,,,
,,,,,,
5000000.0,,,5000000.0,5000000.0,6345669.0,
1500000.0,,,1500000.0,1500000.0,,
7500000.0,,,7500000.0,7500000.0,,
10500000.0,10500000.0,10500000.0,,,,
1000000.0,,,1000000.0,1000000.0,,
3000000.0,3000000.0,3598039.0,3000000.0,3598039.0,,
80000000.0,80000000.0,80000000.0,,,,
1000000.0,,,1000000.0,1000000.0,,
1000000.0,,,,,,
1000000.0,,,,,,
1000000.0,,,,,,
10000000.0,10000000.0,10000000.0,,,,
10000000.0,,,10000000.0,10000000.0,,
30000000.0,30000000.0,30000000.0,,,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
,,,,,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
32000.0,32000.0,32000.0,32000.0,32000.0,,
13468000.0,13468000.0,13468000.0,13468000.0,13468000.0,,
300000.0,300000.0,300000.0,300000.0,300000.0,341914.0,
335000.0,335000.0,335000.0,335000.0,335000.0,341914.0,
300000.0,300000.0,277167.0,300000.0,277167.0,,
10800000.0,10800000.0,9904306.0,10800000.0,9904306.0,,
1080000.0,1080000.0,990431.0,1080000.0,990431.0,,
1080000.0,1080000.0,990431.0,1080000.0,990431.0,,
56000000.0,56000000.0,56000000.0,56000000.0,56000000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,,
1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,,
550000.0,550000.0,550000.0,550000.0,550000.0,,
370000.0,370000.0,370000.0,370000.0,370000.0,444320.0,
370000.0,,,,,,
,,,,,,
100000.0,100000.0,100000.0,100000.0,100000.0,,
7400000.0,7400000.0,7400000.0,7400000.0,7400000.0,4200000.0,4200000.0
7400000.0,,,,,1000000.0,1000000.0
7400000.0,,,,,36000.0,36000.0
7400000.0,,,,,,
7400000.0,,,,,50000.0,50000.0
7400000.0,,,,,44444440.0,44444440.0
7400000.0,,,,,128074.0,128074.0
7400000.0,,,,,753711.0,753711.0
7400000.0,,,,,27000.0,27000.0
57600000.0,57600000.0,50785142.0,57600000.0,50785142.0,5950000.0,5950000.0
57600000.0,,,,,96000000.0,96000000.0
57600000.0,,,,,555400.0,555400.0
57600000.0,,,,,118800.0,118800.0
,134364220.0,124195848.0,134364220.0,124195848.0,68894536.0,68894536.0
,,,,,65469684.0,65469684.0
,,,,,,
,41336722.0,39123067.0,41336722.0,39123067.0,41336722.0,41336722.0
330732892.0,330732892.0,330732892.0,330732892.0,330732892.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0
75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,
3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,0.0,
,180581688.0,171484660.0,180581688.0,171484660.0,,
,,,,,,
,,,,,68335204.0,68335204.0
,,,,,105559496.0,
,,,,,1994496.0,
,,,,,3988992.0,
,,,,,,
,,,,,,
,,,,,21000.0,
,,,,,682500.0,
80723956.0,80723956.0,80723956.0,80723956.0,80723956.0,,
94245773.0,94245773.0,94245773.0,94245773.0,94245773.0,,
1560000000.0,1560000000.0,1560000000.0,,,,
140000000.0,,,140000000.0,140000000.0,159559667.0,
140000000.0,,,,,,
,,,25200000.0,23400501.0,25200000.0,25200000.0
,,,21351172.0,19926246.0,21351172.0,19798359.0
,,,46236925.0,43188564.0,20682441.0,
,,,,,25090909.0,
,,,,,463575.0,
75000000.0,,,75000000.0,75000000.0,,
82500000.0,,,82500000.0,82500000.0,14966514.0,14966514.0
260000000.0,,,260000000.0,260000000.0,,
,,,49048055.0,45132786.0,2309152.0,
,,,,,92715.0,
,,,,,44521692.0,
,,,,,1994496.0,
,,,,,130000.0,
,,,163603800.0,150927913.0,163603800.0,
40000000.0,,,40000000.0,40000000.0,,
,,,757501.0,685017.0,757501.0,189375.0
,,,989637.0,907185.0,989637.0,
,,,3600000.0,3300067.0,3600000.0,
,,,12642291.0,11589001.0,12642291.0,
,,,,,,
,,,24240989.0,22689462.0,24240989.0,
,,,67500630.0,63180301.0,67500630.0,
,,,2724000.0,2578924.0,2724000.0,
,,,463575.0,438886.0,463575.0,
,,,,,,
,,,,,0.0,
,,,56901335.0,52188444.0,3674319.0,
,,,,,154845.0,
,,,,,33750315.0,
,,,,,150000.0,
,,,,,447372.0,
,,,,,0.0,
,,,,,108080.0,
,,,,,18194904.0,
,,,,,130000.0,
,,,,,,
,,,,,,
,,,,,291500.0,
632213348.0,,,632213348.0,632213348.0,,
2000000000.0,2000000000.0,2000000000.0,,,,
1000000000.0,1000000000.0,1000000000.0,,,,
,,,740339168.0,678658008.0,740339168.0,
87000000.0,,,87000000.0,87000000.0,,
25000000.0,,,25000000.0,25000000.0,,
10000000.0,,,10000000.0,10000000.0,,
,,,246779723.0,228611630.0,246779723.0,
100000000.0,,,100000000.0,100000000.0,,
,,,61216165.0,56709389.0,61216165.0,
63000000.0,,,63000000.0,63000000.0,,
,,,,,,
,,,,,,
150000000.0,,,150000000.0,150000000.0,,
150000000.0,,,150000000.0,150000000.0,,
60000000.0,,,60000000.0,60000000.0,,
,,,20709798.0,19248813.0,20709798.0,
20000000.0,,,20000000.0,20000000.0,,
17500000.0,,,17500000.0,17500000.0,,
22500000.0,,,22500000.0,22500000.0,,
,,,400000000.0,371781764.0,400000000.0,400000000.0
300000000.0,,,300000000.0,300000000.0,,
20000000.0,,,20000000.0,20000000.0,,
,,,,,,
80000000.0,,,80000000.0,80000000.0,,
80000000.0,,,,,,
157400000.0,,,157400000.0,157400000.0,,
200000000.0,,,200000000.0,200000000.0,,
42600000.0,,,42600000.0,42600000.0,,
271000000.0,,,271000000.0,271000000.0,,
,,,40810777.0,40810777.0,40810777.0,
22000000.0,,,22000000.0,22000000.0,,
3000000000.0,3000000000.0,3000000000.0,,,,
219000000.0,,,219000000.0,219000000.0,,
7000000.0,,,7000000.0,7000000.0,,
,,,8350725.0,8350725.0,8350725.0,
500000000.0,,,500000000.0,500000000.0,,
150000000.0,,,150000000.0,150000000.0,,
400000000.0,,,400000000.0,400000000.0,59606932.0,
400000000.0,,,,,,
400000000.0,,,,,,
95000000.0,,,95000000.0,95000000.0,,
95000000.0,,,,,,
80000000.0,,,80000000.0,80000000.0,0.0,0.0
